Thank,Exclamation_Mark,Feedback,Sentiment_Scores_NEG,Sentiment_Scores_NEU,Sentiment_Scores_POS,Opinion_Lexicon_POS,Opinion_Lexicon_NEG
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.197,0.803,0.0,0,1
False,False,False,0.0,1.0,0.0,0,0
True,False,False,0.0,0.783,0.217,1,2
False,False,False,0.0,0.947,0.053,0,0
False,False,False,0.061,0.804,0.135,1,0
False,False,False,0.121,0.879,0.0,1,0
False,True,False,0.0,1.0,0.0,1,0
False,False,False,0.055,0.945,0.0,0,0
True,False,False,0.063,0.871,0.066,1,1
False,False,False,0.022,0.964,0.015,0,0
False,False,False,0.066,0.895,0.039,3,2
True,False,False,0.0,0.826,0.174,4,2
False,False,False,0.0,0.935,0.065,1,0
True,False,True,0.121,0.718,0.162,1,0
False,False,False,0.049,0.823,0.128,5,3
True,False,False,0.0,0.957,0.043,0,1
True,False,False,0.0,0.848,0.152,0,0
False,False,False,0.0,0.651,0.349,0,0
True,False,False,0.0,0.872,0.128,0,0
False,False,False,0.0,0.856,0.144,1,1
False,False,True,0.025,0.928,0.048,4,2
True,False,False,0.0,0.896,0.104,1,2
True,False,False,0.0,0.876,0.124,0,2
False,False,True,0.0,0.863,0.137,5,2
False,False,False,0.0,0.936,0.064,4,1
True,False,False,0.0,0.794,0.206,1,1
True,False,False,0.067,0.793,0.14,0,1
True,False,False,0.0,0.667,0.333,0,0
False,False,False,0.0,0.917,0.083,1,2
False,False,False,0.0,0.847,0.153,2,2
False,False,False,0.0,1.0,0.0,0,0
True,False,False,0.0,0.821,0.179,1,0
False,False,False,0.136,0.864,0.0,0,1
False,False,False,0.0,1.0,0.0,0,0
True,False,False,0.0,0.879,0.121,1,0
False,False,False,0.0,0.25,0.75,1,0
False,False,False,0.091,0.909,0.0,0,0
False,False,False,0.0,1.0,0.0,0,0
True,False,False,0.0,0.837,0.163,0,0
False,False,False,0.0,0.929,0.071,0,1
True,False,False,0.0,0.39,0.61,0,0
False,False,False,0.0,0.25,0.75,1,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,0.875,0.125,2,0
True,True,False,0.123,0.7,0.177,1,5
False,False,False,0.055,0.836,0.109,5,4
True,True,False,0.015,0.843,0.142,4,1
True,False,False,0.148,0.739,0.113,0,2
True,True,False,0.115,0.791,0.094,2,3
True,False,False,0.071,0.746,0.183,2,2
True,False,False,0.061,0.792,0.147,1,1
False,False,False,0.0,0.907,0.093,3,3
False,False,False,0.021,0.884,0.096,3,2
False,False,False,0.0,0.947,0.053,0,0
True,False,False,0.077,0.847,0.075,3,5
False,False,False,0.06,0.846,0.095,2,0
True,False,False,0.027,0.764,0.208,1,1
False,False,False,0.0,0.822,0.178,1,1
False,False,False,0.0,0.786,0.214,0,1
False,False,False,0.0,0.682,0.318,3,0
False,False,False,0.0,0.788,0.212,0,0
True,False,False,0.0,0.692,0.308,0,0
False,True,False,0.021,0.846,0.134,5,1
False,True,False,0.097,0.903,0.0,0,1
False,False,False,0.043,0.849,0.109,0,0
True,False,False,0.0,0.762,0.238,0,0
True,False,False,0.027,0.891,0.082,1,1
False,False,False,0.063,0.777,0.16,0,1
False,False,False,0.071,0.929,0.0,1,1
False,False,False,0.0,0.838,0.162,0,0
True,False,False,0.045,0.869,0.086,1,4
False,True,False,0.177,0.708,0.114,2,4
False,False,False,0.0,1.0,0.0,1,0
False,False,False,0.0,0.91,0.09,0,0
False,False,False,0.158,0.772,0.071,3,2
False,False,False,0.0,0.856,0.144,1,1
False,False,False,0.048,0.919,0.033,5,4
False,False,False,0.046,0.877,0.077,1,0
True,False,False,0.0,0.752,0.248,1,0
True,False,False,0.0,0.935,0.065,1,0
False,False,False,0.172,0.828,0.0,0,0
False,False,False,0.0,0.94,0.06,3,0
False,False,False,0.0,1.0,0.0,0,0
True,False,False,0.038,0.813,0.149,3,1
False,False,False,0.0,0.862,0.138,3,0
True,False,False,0.0,0.154,0.846,0,0
False,False,False,0.0,0.185,0.815,1,0
False,False,False,0.0,0.852,0.148,0,0
False,False,False,0.012,0.826,0.162,4,4
False,False,False,0.0,0.899,0.101,1,2
True,False,False,0.024,0.871,0.105,3,4
True,False,False,0.042,0.877,0.081,3,2
False,False,False,0.474,0.526,0.0,0,1
False,False,True,0.058,0.895,0.047,2,1
False,False,False,0.006,0.938,0.056,1,2
True,False,False,0.0,0.943,0.057,0,1
False,False,False,0.0,0.956,0.044,1,0
True,False,False,0.0,0.897,0.103,1,0
True,False,False,0.025,0.867,0.108,3,3
True,False,False,0.029,0.941,0.03,1,1
False,False,False,0.016,0.845,0.138,1,2
True,False,False,0.024,0.862,0.115,2,2
False,False,False,0.0,0.825,0.175,1,0
False,False,False,0.0,0.827,0.173,1,0
False,True,False,0.0,0.881,0.119,1,0
False,False,False,0.051,0.949,0.0,3,0
False,False,False,0.0,1.0,0.0,0,2
True,False,False,0.071,0.839,0.09,0,1
False,False,False,0.0,0.744,0.256,0,0
True,False,False,0.0,0.58,0.42,0,0
True,False,False,0.0,0.759,0.241,2,0
False,False,False,0.0,1.0,0.0,2,0
True,False,False,0.0,0.58,0.42,0,0
False,False,False,0.0,0.25,0.75,1,0
False,False,False,0.037,0.892,0.071,2,1
True,False,False,0.0,0.87,0.13,2,2
True,False,False,0.119,0.748,0.133,2,1
True,False,False,0.042,0.825,0.133,3,0
False,False,False,0.113,0.829,0.058,2,1
True,False,False,0.0,0.884,0.116,2,1
True,False,False,0.051,0.824,0.125,1,0
False,False,False,0.0,0.326,0.674,1,0
False,False,False,0.0,0.937,0.063,2,1
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.047,0.776,0.177,1,0
False,False,False,0.068,0.932,0.0,2,0
True,False,False,0.07,0.886,0.044,4,0
True,False,False,0.024,0.942,0.035,2,0
False,False,False,0.044,0.926,0.03,1,2
True,False,False,0.0,0.804,0.196,1,3
False,False,False,0.231,0.675,0.094,3,3
False,False,False,0.0,0.674,0.326,1,1
True,False,False,0.0,0.73,0.27,1,0
True,False,False,0.0,0.81,0.19,0,0
True,False,False,0.0,0.797,0.203,0,0
True,False,False,0.0,0.7,0.3,1,1
False,False,True,0.0,0.845,0.155,2,0
False,False,False,0.0,0.896,0.104,1,2
True,False,False,0.158,0.756,0.087,0,1
False,False,False,0.006,0.937,0.057,1,2
False,False,False,0.109,0.891,0.0,0,0
False,False,False,0.112,0.888,0.0,0,1
False,False,False,0.086,0.898,0.016,1,4
False,False,False,0.081,0.871,0.048,0,0
False,False,False,0.0,0.977,0.023,2,0
True,False,False,0.0,0.367,0.633,3,0
False,False,False,0.0,0.378,0.622,1,0
False,False,False,0.038,0.82,0.142,2,0
False,False,False,0.0,0.898,0.102,0,0
False,False,False,0.077,0.825,0.098,2,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,0.852,0.148,2,2
False,False,False,0.361,0.639,0.0,0,0
False,False,False,0.0,0.851,0.149,1,0
False,False,False,0.0,0.711,0.289,1,0
False,False,False,0.0,0.671,0.329,4,2
False,False,False,0.421,0.579,0.0,1,0
False,False,False,0.0,0.857,0.143,3,0
False,False,False,0.051,0.919,0.03,1,1
False,False,False,0.0,0.943,0.057,0,0
True,True,False,0.065,0.597,0.338,1,0
False,False,False,0.0,0.183,0.817,3,0
False,False,False,0.059,0.819,0.122,6,1
False,False,False,0.215,0.741,0.045,0,0
False,False,False,0.0,0.749,0.251,1,0
False,False,False,0.0,0.843,0.157,2,1
True,False,False,0.0,0.634,0.366,0,1
False,False,False,0.0,0.895,0.105,2,1
False,False,False,0.0,0.883,0.117,0,0
True,False,False,0.0,0.866,0.134,1,1
False,False,False,0.143,0.672,0.185,1,2
True,False,False,0.0,0.556,0.444,2,0
False,False,False,0.182,0.771,0.047,2,3
False,False,False,0.0,0.95,0.05,3,0
False,False,True,0.0,0.752,0.248,3,1
True,False,False,0.0,0.819,0.181,1,0
False,False,False,0.0,0.884,0.116,1,0
False,False,False,0.03,0.925,0.046,1,0
False,False,False,0.0,1.0,0.0,1,0
True,False,False,0.054,0.814,0.132,1,1
False,False,False,0.041,0.857,0.102,0,0
False,False,False,0.071,0.807,0.122,0,0
False,False,False,0.103,0.858,0.04,1,1
False,False,False,0.0,0.943,0.057,0,1
True,False,True,0.022,0.899,0.079,4,0
False,False,False,0.0,0.86,0.14,2,1
False,False,False,0.0,0.8,0.2,3,0
False,False,False,0.029,0.971,0.0,2,2
False,False,False,0.0,0.82,0.18,0,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,0.748,0.252,1,0
False,True,False,0.047,0.842,0.111,2,0
False,False,False,0.034,0.966,0.0,0,0
False,False,False,0.0,0.833,0.167,0,0
True,True,False,0.038,0.841,0.121,6,4
False,False,False,0.0,1.0,0.0,0,0
True,False,False,0.055,0.82,0.126,2,0
False,False,False,0.0,0.851,0.149,1,0
False,True,False,0.022,0.853,0.125,1,0
False,False,False,0.0,0.643,0.357,3,0
False,False,False,0.0,0.878,0.122,1,0
False,False,False,0.0,1.0,0.0,2,0
True,False,False,0.0,0.931,0.069,1,0
False,False,False,0.0,1.0,0.0,0,0
False,False,True,0.0,0.927,0.073,3,0
False,False,False,0.036,0.84,0.124,2,0
True,False,False,0.0,0.734,0.266,1,1
False,False,False,0.094,0.594,0.311,2,0
False,False,False,0.0,0.87,0.13,1,0
False,False,True,0.114,0.711,0.175,3,5
False,False,False,0.063,0.825,0.112,2,1
False,False,False,0.009,0.871,0.12,1,1
False,False,False,0.015,0.933,0.052,2,0
False,False,False,0.0,0.96,0.04,1,2
True,True,False,0.0,0.872,0.128,2,0
False,False,False,0.0,1.0,0.0,0,0
True,False,False,0.0,0.757,0.243,0,0
False,False,True,0.0,1.0,0.0,0,0
False,False,False,0.0,0.928,0.072,3,2
False,False,True,0.0,1.0,0.0,0,0
False,False,False,0.0,0.741,0.259,0,0
True,True,False,0.0,0.759,0.241,0,2
False,False,False,0.036,0.842,0.122,0,0
True,False,False,0.0,0.86,0.14,0,0
False,False,False,0.0,1.0,0.0,0,0
True,False,True,0.04,0.803,0.157,3,0
False,False,False,0.0,0.915,0.085,1,1
False,False,False,0.0,0.901,0.099,3,0
False,False,False,0.0,0.881,0.119,1,0
False,False,False,0.0,1.0,0.0,1,0
False,False,False,0.0,0.935,0.065,2,0
True,True,False,0.041,0.907,0.052,0,3
False,False,False,0.0,0.871,0.129,2,0
False,False,False,0.087,0.913,0.0,0,0
False,False,False,0.0,0.841,0.159,0,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,1.0,0.0,0,1
False,False,False,0.07,0.93,0.0,1,2
False,False,False,0.0,0.69,0.31,0,0
True,True,False,0.0,0.548,0.452,2,0
False,False,False,0.0,0.508,0.492,1,0
False,False,False,0.0,0.853,0.147,2,1
True,False,False,0.0,0.894,0.106,1,0
False,True,False,0.227,0.679,0.094,1,0
False,False,False,0.0,0.716,0.284,1,2
False,False,False,0.0,0.911,0.089,1,0
False,False,True,0.025,0.837,0.138,1,1
False,False,False,0.059,0.824,0.117,0,1
True,True,True,0.0,0.832,0.168,0,0
False,False,False,0.0,0.315,0.685,1,0
True,False,False,0.0,0.804,0.196,0,0
False,False,False,0.0,0.877,0.123,1,0
False,False,False,0.0,0.874,0.126,0,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.355,0.645,0.0,0,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,0.604,0.396,0,0
False,False,False,0.0,0.769,0.231,0,0
True,False,False,0.0,0.699,0.301,1,0
False,False,False,0.0,0.378,0.622,1,0
False,False,False,0.047,0.925,0.028,0,2
False,False,False,0.049,0.853,0.098,2,2
True,False,False,0.073,0.728,0.199,0,1
False,False,False,0.0,1.0,0.0,0,0
True,False,False,0.043,0.846,0.111,1,3
False,False,False,0.0,0.94,0.06,0,0
True,False,False,0.172,0.742,0.086,1,2
True,False,False,0.0,0.459,0.541,1,0
False,False,False,0.0,0.93,0.07,1,0
False,False,False,0.0,0.919,0.081,1,0
False,True,False,0.145,0.758,0.097,1,1
False,False,False,0.0,0.905,0.095,0,0
False,False,False,0.137,0.863,0.0,1,1
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.11,0.849,0.041,0,1
False,False,False,0.104,0.738,0.157,1,4
False,False,False,0.0,0.898,0.102,0,0
True,True,False,0.051,0.636,0.313,0,0
True,False,False,0.0,0.918,0.082,3,1
True,True,False,0.059,0.867,0.073,1,0
False,False,False,0.0,0.856,0.144,0,0
True,True,False,0.0,0.768,0.232,1,0
True,False,False,0.0,0.459,0.541,1,0
False,True,False,0.049,0.883,0.068,8,3
False,False,False,0.0,1.0,0.0,0,0
True,False,False,0.024,0.807,0.168,4,0
False,False,False,0.0,0.923,0.077,0,0
True,True,False,0.238,0.625,0.138,2,1
False,False,False,0.0,0.183,0.817,3,0
False,False,False,0.103,0.809,0.087,2,1
False,False,False,0.041,0.818,0.14,2,3
True,True,False,0.137,0.772,0.091,3,5
False,False,False,0.0,0.938,0.062,1,0
False,False,False,0.0,1.0,0.0,0,0
True,False,False,0.068,0.799,0.134,3,2
False,True,False,0.047,0.809,0.144,3,0
True,True,False,0.0,0.308,0.692,0,0
False,False,False,0.0,0.378,0.622,1,0
False,False,False,0.044,0.818,0.139,3,1
False,False,False,0.0,0.938,0.062,2,1
False,False,False,0.0,0.959,0.041,2,0
True,False,False,0.124,0.725,0.15,0,1
True,True,False,0.0,0.602,0.398,2,0
False,False,False,0.1,0.639,0.26,1,0
True,False,False,0.0,0.869,0.131,2,0
False,False,False,0.0,0.897,0.103,0,0
True,False,False,0.053,0.821,0.126,0,1
True,False,False,0.0,0.459,0.541,1,0
True,False,False,0.0,0.82,0.18,1,0
False,False,False,0.0,0.69,0.31,0,0
True,True,False,0.0,0.671,0.329,0,0
False,False,False,0.0,0.25,0.75,1,0
True,True,False,0.029,0.897,0.074,4,3
False,False,False,0.0,0.565,0.435,0,0
True,True,False,0.0,0.704,0.296,1,0
True,False,False,0.0,0.459,0.541,1,0
False,False,False,0.044,0.91,0.046,4,1
False,False,False,0.0,0.822,0.178,1,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.139,0.586,0.274,2,0
False,False,False,0.0,0.833,0.167,0,0
False,False,False,0.077,0.71,0.213,0,0
False,False,True,0.0,1.0,0.0,0,0
False,False,False,0.0,0.896,0.104,1,1
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.121,0.665,0.214,1,1
False,False,False,0.109,0.772,0.119,0,1
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,0.823,0.177,0,0
True,False,False,0.0,0.947,0.053,0,0
False,False,False,0.0,0.861,0.139,0,0
True,False,False,0.0,0.857,0.143,1,0
False,False,False,0.0,1.0,0.0,1,0
False,False,False,0.026,0.85,0.124,3,2
True,True,False,0.0,0.85,0.15,3,0
True,True,False,0.0,0.49,0.51,3,0
False,True,False,0.0,0.932,0.068,2,0
False,False,False,0.022,0.923,0.055,1,0
True,False,True,0.035,0.928,0.037,1,0
False,False,False,0.037,0.892,0.071,0,0
True,False,False,0.086,0.852,0.062,2,3
True,False,False,0.0,0.522,0.478,2,0
True,True,False,0.08,0.853,0.066,2,2
True,False,False,0.0,0.522,0.478,2,0
False,False,False,0.409,0.591,0.0,0,0
False,False,True,0.0,1.0,0.0,0,0
False,False,False,0.284,0.526,0.189,0,1
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,0.898,0.102,0,1
False,False,False,0.0,0.891,0.109,0,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,1.0,0.0,1,0
False,False,False,0.058,0.865,0.077,2,2
False,False,False,0.062,0.938,0.0,0,1
False,False,False,0.055,0.902,0.044,0,3
False,False,False,0.0,0.894,0.106,1,0
False,False,False,0.052,0.82,0.128,4,2
True,False,False,0.0,0.755,0.245,0,0
False,False,False,0.0,0.881,0.119,0,0
True,False,False,0.065,0.797,0.139,3,3
True,False,False,0.051,0.9,0.048,1,4
False,False,False,0.0,0.829,0.171,0,0
True,False,False,0.079,0.792,0.129,3,0
True,False,False,0.057,0.771,0.172,3,4
False,False,False,0.123,0.832,0.046,1,3
False,False,False,0.0,0.906,0.094,1,0
False,False,False,0.0,1.0,0.0,0,0
True,False,False,0.0,0.832,0.168,0,0
False,False,False,0.1,0.9,0.0,0,1
False,False,False,0.148,0.8,0.052,2,4
False,False,False,0.0,0.889,0.111,0,0
True,False,False,0.048,0.826,0.126,1,0
True,False,False,0.0,0.504,0.496,1,0
True,False,False,0.07,0.809,0.12,0,2
True,False,False,0.0,0.263,0.737,1,0
False,False,False,0.0,0.783,0.217,3,0
True,False,False,0.0,0.588,0.412,0,1
True,True,False,0.0,0.903,0.097,0,0
False,False,False,0.021,0.927,0.052,3,0
False,False,False,0.0,0.955,0.045,4,0
False,False,False,0.027,0.811,0.161,2,0
False,False,False,0.0,0.922,0.078,0,1
False,False,False,0.0,0.822,0.178,1,0
True,False,False,0.0,0.74,0.26,1,0
True,False,False,0.173,0.641,0.186,0,1
True,False,False,0.0,0.781,0.219,0,0
False,False,False,0.028,0.936,0.036,1,0
True,False,False,0.0,0.483,0.517,0,0
False,False,True,0.065,0.935,0.0,2,0
False,False,False,0.045,0.955,0.0,0,2
True,False,False,0.0,0.941,0.059,2,0
False,False,False,0.0,1.0,0.0,1,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.006,0.938,0.056,1,2
True,False,False,0.097,0.816,0.087,4,4
False,False,False,0.055,0.756,0.189,2,2
True,False,False,0.0,0.368,0.632,0,0
False,True,False,0.0,0.59,0.41,4,0
False,False,True,0.0,0.885,0.115,2,0
False,False,False,0.0,0.788,0.212,0,1
False,False,False,0.096,0.707,0.197,2,1
False,False,False,0.076,0.924,0.0,0,1
False,False,False,0.0,0.938,0.062,0,1
False,False,False,0.0,0.818,0.182,0,0
False,False,False,0.199,0.707,0.094,0,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,0.846,0.154,1,0
False,False,False,0.057,0.785,0.157,2,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,1.0,0.0,0,0
False,True,False,0.0,0.861,0.139,1,0
False,False,False,0.085,0.885,0.03,2,2
False,False,False,0.107,0.832,0.06,1,0
False,False,False,0.0,1.0,0.0,1,0
False,False,False,0.0,1.0,0.0,0,0
False,False,True,0.288,0.712,0.0,0,0
False,False,False,0.124,0.876,0.0,1,0
True,False,False,0.0,0.828,0.172,0,0
True,False,False,0.0,0.912,0.088,0,0
True,False,False,0.0,0.808,0.192,0,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.083,0.614,0.303,1,1
True,True,False,0.018,0.838,0.144,4,2
True,False,False,0.02,0.795,0.185,4,1
True,True,False,0.032,0.822,0.147,3,4
False,False,False,0.0,0.89,0.11,1,1
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,0.85,0.15,2,4
False,False,False,0.0,0.976,0.024,0,0
False,False,False,0.0,0.905,0.095,1,0
False,False,False,0.0,1.0,0.0,1,0
True,False,False,0.133,0.691,0.176,1,0
False,False,False,0.018,0.869,0.114,3,3
False,False,False,0.033,0.967,0.0,1,3
False,False,False,0.0,0.952,0.048,1,1
False,False,False,0.034,0.859,0.107,1,1
False,False,False,0.091,0.881,0.028,1,3
False,True,False,0.044,0.834,0.122,0,4
False,False,False,0.247,0.65,0.102,1,3
True,True,False,0.244,0.593,0.163,1,2
False,False,False,0.155,0.845,0.0,1,1
False,False,False,0.0,0.933,0.067,1,1
False,False,False,0.031,0.937,0.033,2,0
False,True,False,0.0,0.697,0.303,3,2
False,False,False,0.0,0.707,0.293,1,0
True,False,False,0.0,0.868,0.132,2,0
False,False,False,0.0,1.0,0.0,0,0
False,True,True,0.032,0.872,0.096,3,3
True,False,False,0.0,0.494,0.506,1,0
True,False,False,0.0,0.933,0.067,1,0
False,True,False,0.041,0.734,0.225,1,2
True,False,False,0.116,0.851,0.034,0,2
True,True,False,0.006,0.931,0.063,5,1
False,False,False,0.0,0.868,0.132,0,1
True,False,True,0.0,0.839,0.161,1,0
False,False,False,0.147,0.767,0.086,0,1
False,False,True,0.081,0.778,0.141,0,0
False,False,False,0.0,0.929,0.071,0,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.066,0.853,0.081,3,0
False,False,False,0.0,0.933,0.067,1,0
False,False,False,0.205,0.795,0.0,0,2
False,False,False,0.0,1.0,0.0,0,1
True,False,False,0.0,0.49,0.51,1,0
False,False,True,0.09,0.91,0.0,1,0
False,False,False,0.0,0.846,0.154,1,0
False,True,False,0.0,1.0,0.0,0,0
False,False,False,0.108,0.871,0.021,1,1
True,False,False,0.025,0.827,0.148,0,3
True,False,False,0.0,0.646,0.354,3,0
False,False,False,0.0,0.952,0.048,1,1
False,False,False,0.0,0.928,0.072,1,0
False,False,False,0.125,0.724,0.151,1,0
False,False,False,0.0,0.865,0.135,2,0
False,False,True,0.0,1.0,0.0,0,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,0.816,0.184,0,0
False,False,False,0.073,0.927,0.0,0,0
False,False,False,0.0,0.948,0.052,2,0
False,False,False,0.0,0.949,0.051,0,1
False,False,False,0.103,0.797,0.101,2,2
False,False,False,0.231,0.769,0.0,2,1
False,False,False,0.0,0.863,0.137,0,1
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.211,0.625,0.164,0,1
False,False,False,0.05,0.95,0.0,0,2
False,True,False,0.068,0.807,0.124,0,4
True,False,False,0.0,0.791,0.209,1,1
True,False,False,0.0,0.791,0.209,0,0
False,False,False,0.0,0.748,0.252,1,0
False,False,False,0.0,1.0,0.0,0,0
True,False,False,0.083,0.86,0.058,3,3
False,False,False,0.01,0.981,0.009,4,1
True,False,False,0.073,0.816,0.111,1,2
False,False,False,0.0,1.0,0.0,0,0
True,False,False,0.0,0.833,0.167,2,0
False,False,False,0.0,0.183,0.817,3,0
True,False,False,0.0,0.674,0.326,3,0
True,False,False,0.0,0.753,0.247,2,0
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,1.0,0.0,1,0
False,False,False,0.0,0.812,0.188,0,0
False,False,False,0.0,1.0,0.0,1,2
True,True,False,0.154,0.755,0.091,0,0
False,False,False,0.0,0.789,0.211,0,1
False,False,False,0.0,0.76,0.24,0,0
False,False,False,0.035,0.853,0.112,1,0
False,False,False,0.0,0.874,0.126,0,0
False,False,False,0.064,0.824,0.112,1,1
False,False,False,0.042,0.75,0.208,2,1
False,False,False,0.0,1.0,0.0,1,0
False,False,False,0.049,0.906,0.044,0,1
True,False,False,0.0,0.762,0.238,1,0
True,True,False,0.0,0.778,0.222,4,1
True,True,False,0.104,0.728,0.168,1,1
False,True,False,0.322,0.678,0.0,0,0
False,True,True,0.01,0.923,0.067,3,0
True,False,False,0.054,0.814,0.132,2,0
True,False,False,0.065,0.822,0.113,3,3
False,False,False,0.076,0.788,0.136,1,2
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,0.928,0.072,1,0
False,False,False,0.0,1.0,0.0,0,0
False,True,False,0.059,0.817,0.124,2,5
False,True,False,0.0,1.0,0.0,0,0
False,False,False,0.084,0.844,0.071,0,2
False,True,False,0.06,0.94,0.0,0,1
False,False,False,0.154,0.755,0.091,0,1
False,False,False,0.0,0.746,0.254,2,1
False,False,False,0.017,0.944,0.039,1,1
True,False,False,0.176,0.749,0.074,0,2
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,0.94,0.06,1,0
False,False,False,0.0,0.84,0.16,0,1
False,False,False,0.09,0.849,0.061,3,1
False,False,False,0.0,0.925,0.075,1,0
True,True,False,0.0,0.554,0.446,0,0
False,False,False,0.0,0.656,0.344,3,1
False,False,False,0.0,1.0,0.0,0,0
False,False,False,0.0,0.865,0.135,1,0
True,False,False,0.0,0.644,0.356,1,0
False,False,False,0.206,0.794,0.0,0,1
False,False,False,0.055,0.865,0.08,1,1
False,False,False,0.0,0.903,0.097,0,0
False,False,False,0.0,1.0,0.0,0,0
True,False,False,0.218,0.403,0.379,0,1
False,False,False,0.0,0.25,0.75,1,0
False,False,False,0.14,0.86,0.0,0,1
False,False,False,0.0,0.706,0.294,0,0
False,False,False,0.069,0.816,0.115,1,3
False,False,False,0.0,0.836,0.164,1,0
True,False,False,0.0,0.667,0.333,0,0
True,False,False,0.0,0.815,0.185,3,0
False,False,False,0.033,0.967,0.0,3,0
True,False,False,0.0,0.417,0.583,2,0
False,False,False,0.0,0.25,0.75,1,0
False,False,False,0.051,0.857,0.092,1,2
False,False,False,0.089,0.761,0.15,3,2
True,False,False,0.14,0.654,0.206,0,1
True,False,False,0.073,0.655,0.272,2,1
True,True,False,0.052,0.874,0.074,0,1
False,False,False,0.0,0.911,0.089,0,0
False,True,False,0.249,0.751,0.0,0,1
False,True,False,0.034,0.838,0.128,1,1
False,False,False,0.067,0.825,0.109,4,2
False,False,False,0.0,0.78,0.22,0,0
