Absolute_Position,Normalized_Position,Utterance_Length,Utterance_Length_Unique,Utterance_Length_Stemmed_Unique,Is_Starter,Thank,Exclamation_Mark,Feedback,Sentiment_Scores_NEG,Sentiment_Scores_NEU,Sentiment_Scores_POS,Opinion_Lexicon_POS,Opinion_Lexicon_NEG,Initial_Utterance_Similarity,Dialog_Similarity,Question_Mark,Duplicate,What,Where,When,Why,Who,How,label
1,0.16666666666666666,66,44,42,True,False,False,False,0.044000000000000004,0.818,0.139,3,1,1.0,0.4599321117679124,False,False,0,0,0,0,0,0,OQ
2,0.3333333333333333,35,33,33,False,False,False,False,0.0,0.938,0.062,2,1,0.2854312380580155,0.3523778915955508,True,True,0,0,0,0,0,0,PA IR
3,0.5,138,91,80,False,False,False,False,0.0,0.9590000000000001,0.040999999999999995,2,0,0.38321758974965947,0.3924430409625897,False,False,0,0,0,0,0,0,PA
4,0.6666666666666666,13,12,12,False,True,False,False,0.124,0.725,0.15,0,1,0.0766526869937193,0.10142554077356243,False,False,0,0,0,0,0,0,NF
5,0.8333333333333334,17,16,16,False,True,True,False,0.0,0.602,0.39799999999999996,2,0,0.11519904496503865,0.147125873833002,True,True,0,0,0,0,0,0,RQ
6,1.0,23,19,19,False,False,False,False,0.1,0.639,0.26,1,0,0.12532727327105075,0.1337203346315707,False,False,0,0,0,0,0,0,PA PF
1,0.25,29,23,22,True,True,False,False,0.0,0.8690000000000001,0.131,2,0,1.0000000000000002,0.1528014860913587,True,False,0,0,0,0,0,1,OQ
2,0.5,17,17,17,False,False,False,False,0.0,0.897,0.10300000000000001,0,0,0.09329096744408888,0.12621881058267187,True,False,0,0,0,0,0,0,CQ IR
3,0.75,23,20,20,True,True,False,False,0.053,0.821,0.126,0,1,0.07444564676443904,0.11690533138068585,False,False,0,0,0,0,0,0,FD
4,1.0,6,6,6,False,True,False,False,0.0,0.45899999999999996,0.541,1,0,0.14753782653178074,0.1615223768726875,False,False,0,0,0,0,0,0,GG
1,0.25,35,28,28,True,True,False,False,0.0,0.82,0.18,1,0,1.000000000000001,0.2326418298056623,False,False,0,0,0,0,0,0,OQ
2,0.5,11,11,11,False,False,False,False,0.0,0.69,0.31,0,0,0.08657629081752316,0.08795891522496217,False,False,0,0,0,0,0,0,PA
3,0.75,13,12,12,True,True,True,False,0.0,0.6709999999999999,0.32899999999999996,0,0,0.2533868280169958,0.23540479893297836,False,False,0,0,0,0,0,0,PF
4,1.0,4,4,4,False,False,False,False,0.0,0.25,0.75,1,0,0.0,0.0,False,False,0,0,0,0,0,0,GG
1,0.25,165,92,81,True,True,True,False,0.028999999999999998,0.897,0.07400000000000001,4,3,1.0000000000000004,0.19672915630212975,True,False,1,0,1,0,0,1,PA
2,0.5,14,11,11,False,False,False,False,0.0,0.565,0.435,0,0,0.11272189855180373,0.11767728760974536,False,False,0,0,0,0,0,0,PA
3,0.75,8,8,8,True,True,True,False,0.0,0.7040000000000001,0.29600000000000004,1,0,0.16688312752188422,0.20148606309710293,False,False,0,0,0,0,0,1,PF
4,1.0,6,6,6,False,True,False,False,0.0,0.45899999999999996,0.541,1,0,0.11179654305067688,0.13319010874365322,False,False,0,0,0,0,0,0,GG
1,0.25,167,110,101,True,False,False,False,0.044000000000000004,0.91,0.046,4,1,1.0,0.1809759206157685,True,False,0,0,1,0,0,1,OQ
2,0.5,45,31,29,False,False,False,False,0.0,0.8220000000000001,0.17800000000000002,1,0,0.16220833538907686,0.1490548535569525,False,True,0,0,0,0,0,0,PA
3,0.75,8,8,8,True,False,False,False,0.0,1.0,0.0,0,0,0.03555929729926965,0.023901512700811627,False,False,1,0,0,0,0,0,CQ FD
4,1.0,18,15,15,True,False,False,False,0.139,0.586,0.27399999999999997,2,0,0.0881595504216271,0.08243543418008206,False,False,0,0,0,1,0,0,PF FD
1,0.14285714285714285,31,24,23,True,False,False,False,0.0,0.833,0.16699999999999998,0,0,1.0000000000000016,0.1957695775170265,True,False,0,0,0,0,0,1,OQ
2,0.2857142857142857,28,27,25,False,False,False,False,0.077,0.71,0.213,0,0,0.07792898365515002,0.1727100050258238,False,False,1,0,0,0,0,0,PA
3,0.42857142857142855,12,12,11,False,False,False,True,0.0,1.0,0.0,0,0,0.06597629764791854,0.10694832664964893,False,False,1,0,0,0,0,0,FQ FD
4,0.5714285714285714,21,19,19,False,False,False,False,0.0,0.8959999999999999,0.10400000000000001,1,1,0.15777946715375446,0.39619758222584617,False,False,0,0,0,0,0,0,PA FD
5,0.7142857142857143,10,10,10,False,False,False,False,0.0,1.0,0.0,0,0,0.1478040228756285,0.3624425940149642,False,False,0,0,0,0,0,0,PA FD
6,0.8571428571428571,7,7,7,False,False,False,False,0.121,0.665,0.214,1,1,0.062292466306046484,0.0627081054153311,False,False,0,0,0,0,0,0,NF
7,1.0,26,22,22,False,False,False,False,0.109,0.772,0.11900000000000001,0,1,0.14433223616662566,0.2517637036904212,False,False,0,0,0,0,0,0,FD
1,0.25,26,22,21,True,False,False,False,0.0,1.0,0.0,0,0,1.0000000000000002,0.3571497850127906,True,False,0,0,1,0,0,1,OQ
2,0.5,11,10,10,False,False,False,False,0.0,0.823,0.177,0,0,0.10147235664934848,0.1542204724439178,False,False,0,0,0,0,0,0,PA
3,0.75,31,27,27,True,True,False,False,0.0,0.9470000000000001,0.053,0,0,0.3267396023702375,0.4537823323829482,False,False,1,0,0,0,0,1,NF
4,1.0,82,51,48,False,False,False,False,0.0,0.861,0.139,0,0,0.2622495930775212,0.4786764037453475,True,False,0,0,1,0,0,0,PA
1,0.2,46,34,33,True,True,False,False,0.0,0.857,0.14300000000000002,1,0,1.0000000000000002,0.4003617132125701,True,False,0,1,1,0,0,1,FD OQ
2,0.4,32,27,27,False,False,False,False,0.0,1.0,0.0,1,0,0.3031723537986835,0.51315401836111,False,False,0,0,0,0,0,1,PA FD
3,0.6,61,50,49,False,False,False,False,0.026000000000000002,0.85,0.124,3,2,0.2453108742730933,0.4082323395147332,False,False,0,0,0,0,0,0,PA FD
4,0.8,21,18,18,True,True,True,False,0.0,0.85,0.15,3,0,0.24280289266187766,0.3443080595099227,False,False,0,0,0,0,0,0,PF
5,1.0,13,13,13,True,True,True,False,0.0,0.49,0.51,3,0,0.06345631677168281,0.10197221385336823,False,False,1,0,0,0,0,0,GG
1,0.1111111111111111,68,48,43,True,False,True,False,0.0,0.932,0.068,2,0,1.0,0.5613563787347934,True,False,0,0,0,0,0,1,FD OQ
2,0.2222222222222222,75,59,48,False,False,False,False,0.022000000000000002,0.9229999999999999,0.055,1,0,0.4373736663063759,0.7112309304436729,False,False,0,0,0,0,0,0,PA
3,0.3333333333333333,87,65,54,True,True,False,True,0.035,0.9279999999999999,0.037000000000000005,1,0,0.4816684973813243,0.7473294427328758,False,False,0,0,0,0,0,0,PA FD
4,0.4444444444444444,55,46,41,False,False,False,False,0.037000000000000005,0.892,0.071,0,0,0.09924942571824458,0.378559862444252,False,False,0,0,0,0,0,0,PA
5,0.5555555555555556,151,107,94,True,True,False,False,0.086,0.852,0.062,2,3,0.2159370488784953,0.4443673610966883,False,False,0,0,1,0,0,0,PA FD
6,0.6666666666666666,6,6,6,False,True,False,False,0.0,0.522,0.478,2,0,0.09631849199847564,0.2381508386580312,False,False,0,0,0,0,0,0,GG
7,0.7777777777777778,132,84,73,True,True,True,False,0.08,0.853,0.066,2,2,0.3716816659735964,0.5977504903060651,False,False,1,1,0,0,0,0,PF FD
8,0.8888888888888888,6,6,6,False,True,False,False,0.0,0.522,0.478,2,0,0.09631849199847564,0.2381508386580312,False,False,0,0,0,0,0,0,GG
9,1.0,18,14,14,False,False,False,False,0.409,0.591,0.0,0,0,0.13641293481821662,0.10800619193869088,True,False,1,0,0,0,0,0,NF
1,0.3333333333333333,19,17,17,True,False,False,True,0.0,1.0,0.0,0,0,1.0,0.19158877538920246,True,False,0,0,0,0,0,1,OQ
2,0.6666666666666666,8,8,8,False,False,False,False,0.284,0.526,0.18899999999999997,0,1,0.02800745494237882,0.04160489214937524,False,False,1,0,0,0,0,0,PA
3,1.0,17,15,14,False,False,False,False,0.0,1.0,0.0,0,0,0.18946046820386853,0.1828730548959557,True,True,0,0,0,0,0,0,FQ
1,0.25,21,16,15,True,False,False,False,0.0,0.898,0.102,0,1,1.0000000000000004,0.4494169607237185,True,False,0,0,0,0,0,1,OQ
2,0.5,39,28,27,False,False,False,False,0.0,0.8909999999999999,0.109,0,0,0.17879202998243104,0.3800593977335828,False,False,0,0,1,0,0,0,IR PA
3,0.75,16,14,14,True,False,False,False,0.0,1.0,0.0,0,0,0.3213468447707621,0.4159728652798629,False,False,0,0,0,0,0,1,FQ FD
4,1.0,34,24,21,False,False,False,False,0.0,1.0,0.0,1,0,0.276119181575214,0.502164519078637,False,False,0,0,0,0,0,1,PA
1,0.2,69,54,52,True,False,False,False,0.057999999999999996,0.865,0.077,2,2,1.0000000000000022,0.3619508955819061,True,False,0,0,0,0,0,1,OQ
2,0.4,32,24,22,False,False,False,False,0.062,0.938,0.0,0,1,0.1001104637567762,0.2485924793680806,False,True,0,0,1,0,0,0,PA
3,0.6,62,49,49,True,False,False,False,0.055,0.902,0.044000000000000004,0,3,0.29700354073009194,0.4070311917100711,False,False,0,0,0,0,0,0,FD
4,0.8,19,18,18,False,False,False,False,0.0,0.894,0.106,1,0,0.11157047183022364,0.2317410162736265,False,False,0,0,1,0,0,0,PA
5,1.0,46,37,37,False,False,False,False,0.052000000000000005,0.82,0.128,4,2,0.24055016540432336,0.3591644827260978,False,False,0,0,0,0,0,0,PA FD
1,0.3333333333333333,44,34,32,True,True,False,False,0.0,0.755,0.245,0,0,0.9999999999999998,0.2429896970809973,True,False,0,0,0,0,0,1,OQ
2,0.6666666666666666,19,17,17,False,False,False,False,0.0,0.8809999999999999,0.11900000000000001,0,0,0.1735275307787236,0.30236874151742765,False,False,0,0,0,0,0,0,PA
3,1.0,70,49,45,True,True,False,False,0.065,0.797,0.139,3,3,0.18552438987228076,0.2836304819724673,False,True,0,0,0,0,0,0,PF
1,0.2,73,55,51,True,True,False,False,0.051,0.9,0.048,1,4,1.0000000000000022,0.2892521631610777,True,False,0,0,1,0,0,0,OQ
2,0.4,42,37,35,False,False,False,False,0.0,0.8290000000000001,0.171,0,0,0.06714381913476725,0.1318031018838516,True,False,0,0,0,0,0,1,CQ PA
3,0.6,51,40,39,True,True,False,False,0.079,0.792,0.129,3,0,0.19730465941297695,0.3304596821960884,False,False,1,0,0,0,0,0,FD
4,0.8,89,65,59,False,True,False,False,0.057,0.7709999999999999,0.172,3,4,0.16788375103738212,0.35609166566182754,False,False,0,0,0,0,0,0,PA
5,1.0,42,28,25,False,False,False,False,0.12300000000000001,0.8320000000000001,0.046,1,3,0.13599653898645844,0.22460996469843325,False,True,0,0,0,0,0,0,RQ
1,0.25,16,14,14,True,False,False,False,0.0,0.9059999999999999,0.094,1,0,1.0000000000000002,0.30262022354093354,True,False,0,0,0,0,0,0,OQ
2,0.5,12,11,11,False,False,False,False,0.0,1.0,0.0,0,0,0.4660046981409062,0.37398903458401705,False,False,0,0,0,0,0,0,PA
3,0.75,16,14,14,True,True,False,False,0.0,0.8320000000000001,0.168,0,0,0.054357919495678086,0.10835079112454683,True,False,1,0,0,0,0,1,FQ
4,1.0,21,18,18,False,False,False,False,0.1,0.9,0.0,0,1,0.08486373644587236,0.08374863205611775,False,False,0,0,0,0,0,0,PA
1,0.125,83,61,50,True,False,False,False,0.14800000000000002,0.8,0.052000000000000005,2,4,1.0000000000000004,0.4843284790760593,False,True,0,0,1,0,0,0,OQ
2,0.25,50,33,32,False,False,False,False,0.0,0.889,0.111,0,0,0.1450018845617589,0.23888605514902855,True,False,0,0,0,0,0,0,CQ PA
3,0.375,30,27,26,True,True,False,False,0.048,0.826,0.126,1,0,0.4078370977379747,0.5742684814214515,False,False,0,0,0,0,0,0,PF
4,0.5,7,7,7,False,True,False,False,0.0,0.504,0.496,1,0,0.0484139451307176,0.0658368768066502,False,False,0,0,0,0,0,0,GG
5,0.625,23,22,22,True,True,False,False,0.07,0.809,0.12,0,2,0.2782951093570336,0.4328068153112868,False,True,0,0,0,0,1,0,PA
6,0.75,6,6,6,False,True,False,False,0.0,0.263,0.737,1,0,0.07848825700066281,0.1997836981075315,False,False,0,0,0,0,0,0,GG
7,0.875,50,43,42,True,False,False,False,0.0,0.7829999999999999,0.217,3,0,0.2221243422246122,0.3345306785786433,False,True,0,1,0,0,0,0,FD NF
8,1.0,10,9,9,False,True,False,False,0.0,0.588,0.41200000000000003,0,1,0.15279387599748914,0.18629361942852124,False,True,0,0,0,0,0,0,PF
1,0.25,69,42,38,True,True,True,False,0.0,0.903,0.09699999999999999,0,0,1.0,0.2779191990923327,True,True,0,0,0,0,0,1,OQ
2,0.5,59,45,42,False,False,False,False,0.021,0.927,0.052000000000000005,3,0,0.13617794621764814,0.28854512463942816,False,False,0,0,1,0,0,1,PA
3,0.75,76,58,54,False,False,False,False,0.0,0.955,0.045,4,0,0.18373860276283024,0.2779074795777401,False,False,0,0,0,0,0,1,PA
4,1.0,53,45,44,False,False,False,False,0.027000000000000003,0.8109999999999999,0.161,2,0,0.12989956977840006,0.27064926374695697,False,False,1,0,0,0,0,0,PA
1,0.25,26,22,21,True,False,False,False,0.0,0.922,0.078,0,1,1.0000000000000009,0.029112559234879418,False,False,0,0,0,0,0,0,PA
2,0.5,45,31,29,False,False,False,False,0.0,0.8220000000000001,0.17800000000000002,1,0,0.02282863300952168,0.0881959124282312,False,True,0,0,0,0,0,0,PA
3,0.75,30,24,24,True,True,False,False,0.0,0.74,0.26,1,0,0.01900718821266508,0.137483315015479,False,False,1,0,0,0,0,0,PF
4,1.0,9,8,8,False,True,False,False,0.17300000000000001,0.6409999999999999,0.18600000000000003,0,1,0.03318157208938915,0.12569155177051314,False,False,0,0,0,0,0,0,GG
1,0.3333333333333333,41,31,30,True,True,False,False,0.0,0.7809999999999999,0.21899999999999997,0,0,1.0000000000000002,0.10801780889040503,True,False,0,0,0,0,0,1,OQ
2,0.6666666666666666,115,86,85,False,False,False,False,0.027999999999999997,0.9359999999999999,0.036000000000000004,1,0,0.035242483066328906,0.0448116176485516,False,False,0,0,0,0,0,0,PA
3,1.0,15,13,13,True,True,False,False,0.0,0.483,0.517,0,0,0.4277175694196155,0.1939936506952712,True,False,0,0,0,0,0,0,PF
1,0.1,64,43,41,True,False,False,True,0.065,0.935,0.0,2,0,1.0000000000000002,0.3931031688983244,False,False,0,0,1,0,0,1,FD OQ
2,0.2,48,37,36,False,False,False,False,0.045,0.955,0.0,0,2,0.13535518059443932,0.3724417050252121,False,False,0,0,0,0,0,0,PA
3,0.3,51,38,36,True,True,False,False,0.0,0.941,0.059000000000000004,2,0,0.22551745185973385,0.4855246488851939,False,False,0,0,0,0,0,0,FD NF
4,0.4,82,55,49,False,False,False,False,0.0,1.0,0.0,1,0,0.11135600714025576,0.5864938575469381,False,False,0,0,0,0,0,0,PA
5,0.5,6,5,5,True,False,False,False,0.0,1.0,0.0,0,0,0.16917165192660025,0.2508081090657766,False,False,0,0,0,0,0,0,FD
6,0.6,432,183,148,False,False,False,False,0.006,0.938,0.055999999999999994,1,2,0.2131924280645824,0.5893147939256366,False,False,0,0,0,0,0,1,PA
7,0.7,161,100,95,True,True,False,False,0.09699999999999999,0.816,0.087,4,4,0.3192669477674973,0.511813484185803,True,True,1,0,0,1,0,1,FD NF
8,0.8,35,30,28,False,False,False,False,0.055,0.7559999999999999,0.18899999999999997,2,2,0.124179414827524,0.37746902713971936,True,False,1,0,0,0,0,0,PA
9,0.9,8,6,6,True,True,False,False,0.0,0.368,0.632,0,0,0.049038460348710206,0.18379018997826105,False,False,0,0,0,0,0,0,GG
10,1.0,25,22,22,False,False,True,False,0.0,0.59,0.41,4,0,0.11786932442224302,0.15971077361794975,False,False,0,0,0,0,0,0,FD PF
1,0.25,53,36,34,True,False,False,True,0.0,0.885,0.115,2,0,1.0000000000000016,0.2082974614085579,False,False,0,0,1,0,0,1,OQ
2,0.5,13,13,13,False,False,False,False,0.0,0.7879999999999999,0.212,0,1,0.1114867483274413,0.2394752530799681,False,False,0,0,0,0,0,0,PA
3,0.75,21,18,17,True,False,False,False,0.096,0.7070000000000001,0.19699999999999998,2,1,0.11393601514520503,0.18252037709091626,False,False,0,0,0,0,0,0,NF
4,1.0,24,23,22,False,False,False,False,0.076,0.924,0.0,0,1,0.1327279621451683,0.2373053928531469,True,False,0,0,1,0,0,1,IR PA
1,0.3333333333333333,34,30,29,True,False,False,False,0.0,0.938,0.062,0,1,1.0,0.2886277924133432,True,False,0,0,0,0,0,0,OQ
2,0.6666666666666666,18,16,14,False,False,False,False,0.0,0.818,0.182,0,0,0.29141053321345306,0.3300847798622564,False,False,0,0,0,0,0,0,PA
3,1.0,20,18,18,False,False,False,False,0.19899999999999998,0.7070000000000001,0.094,0,0,0.09829347619015433,0.14383713924619632,False,False,1,0,0,0,0,0,PA
1,0.3333333333333333,12,12,12,True,False,False,False,0.0,1.0,0.0,0,0,1.0,0.0396627494204973,True,False,0,0,0,0,0,1,OQ
2,0.6666666666666666,2,2,2,False,False,False,False,0.0,1.0,0.0,0,0,0.08377965279089182,0.05698850790850494,False,False,0,0,0,0,0,1,PA FD
3,1.0,41,29,29,False,False,False,False,0.0,1.0,0.0,0,0,0.0,0.0,False,False,0,0,0,0,0,1,PA
1,0.2,24,18,18,True,False,False,False,0.0,0.846,0.154,1,0,1.0000000000000002,0.18158310286694035,True,False,0,0,1,0,0,1,FD OQ
2,0.4,19,19,18,False,False,False,False,0.057,0.785,0.157,2,0,0.1136255275251182,0.2617539232833992,False,False,0,0,0,0,0,0,PA
3,0.6,27,23,23,False,False,False,False,0.0,1.0,0.0,0,0,0.16980712566271447,0.31311049155038273,True,False,1,0,0,0,0,0,CQ IR
4,0.8,7,7,7,True,False,False,False,0.0,1.0,0.0,0,0,0.051151787062320236,0.16780862676843475,False,False,0,0,0,0,0,0,FD
5,1.0,14,14,14,False,False,False,False,0.0,1.0,0.0,0,0,0.07287184149790056,0.1665502698221612,True,False,0,0,0,1,0,0,CQ
1,0.3333333333333333,28,27,26,True,False,True,False,0.0,0.861,0.139,1,0,1.0,0.2298427623414273,True,False,0,0,0,0,0,0,OQ
2,0.6666666666666666,56,41,38,False,False,False,False,0.085,0.885,0.03,2,2,0.09678330330026512,0.18543893982945706,False,False,1,0,1,0,0,0,PA
3,1.0,74,45,45,False,False,False,False,0.107,0.8320000000000001,0.06,1,0,0.18052033487720304,0.24402381660240274,True,True,0,0,0,0,0,0,PA IR
1,0.25,22,18,17,True,False,False,False,0.0,1.0,0.0,1,0,1.0000000000000002,0.10237598482316523,True,False,0,0,0,0,0,1,OQ
2,0.5,6,6,6,False,False,False,False,0.0,1.0,0.0,0,0,0.05513242435830068,0.11857756790460185,False,False,0,0,0,0,0,1,RQ
3,0.75,14,12,12,True,False,False,True,0.28800000000000003,0.7120000000000001,0.0,0,0,0.012748793375542506,0.06570800272799446,False,False,0,0,0,0,0,0,FD NF
4,1.0,11,10,10,False,False,False,False,0.124,0.8759999999999999,0.0,1,0,0.09910714836033917,0.11019944394980327,False,False,0,0,0,0,0,0,PA
1,0.25,13,13,13,True,True,False,False,0.0,0.828,0.172,0,0,1.0,0.18654982493279715,True,False,0,0,0,0,0,0,OQ
2,0.5,57,38,35,False,True,False,False,0.0,0.912,0.08800000000000001,0,0,0.13437062239953973,0.34324301629979737,False,False,1,1,0,0,1,0,PA
3,0.75,17,15,15,False,True,False,False,0.0,0.8079999999999999,0.192,0,0,0.18649774359694246,0.2778062034500532,True,False,1,0,0,0,0,1,FQ CQ
4,1.0,13,13,13,False,False,False,False,0.0,1.0,0.0,0,0,0.05429558707683438,0.258246223269547,False,False,0,0,0,0,0,0,PA
1,0.25,16,13,12,True,False,False,False,0.083,0.614,0.303,1,1,1.0000000000000002,0.21283279269851407,True,False,0,0,0,0,0,1,OQ
2,0.5,95,73,67,False,True,True,False,0.018000000000000002,0.838,0.14400000000000002,4,2,0.14500835553566474,0.5651869043010451,True,False,1,0,1,0,0,0,CQ PA
3,0.75,111,70,67,True,True,False,False,0.02,0.795,0.185,4,1,0.18931654277979887,0.4900784831795582,False,False,1,0,1,0,0,1,FD
4,1.0,100,71,66,False,True,True,False,0.032,0.8220000000000001,0.147,3,4,0.08588579550000051,0.5191444853385605,False,False,0,0,1,0,0,0,PF
1,0.14285714285714285,15,14,14,True,False,False,False,0.0,0.89,0.11,1,1,0.9999999999999996,0.33622203862039424,False,False,0,0,0,0,0,0,OQ
2,0.2857142857142857,13,13,12,False,False,False,False,0.0,1.0,0.0,0,0,0.09039272632690007,0.11321266989338755,False,False,1,0,0,0,0,0,IR FD
3,0.42857142857142855,51,38,36,False,False,False,False,0.0,0.85,0.15,2,4,0.3097803349988148,0.29447959011023306,False,False,0,0,0,0,0,0,FD NF
4,0.5714285714285714,45,38,30,False,False,False,False,0.0,0.976,0.024,0,0,0.0756788853403963,0.11280227676341704,False,False,0,0,1,0,0,0,PA FD
5,0.7142857142857143,13,12,11,False,False,False,False,0.0,0.905,0.095,1,0,0.1589515230503844,0.19756391723780906,False,False,0,0,0,0,0,0,PA FD
6,0.8571428571428571,11,11,11,False,False,False,False,0.0,1.0,0.0,1,0,0.06474179964425228,0.10212403654917593,False,False,0,0,0,0,0,0,FD
7,1.0,13,11,11,False,True,False,False,0.133,0.691,0.17600000000000002,1,0,0.02656579530175175,0.05262627806438429,False,False,0,0,0,0,0,0,PF
1,0.1,113,73,67,True,False,False,False,0.018000000000000002,0.8690000000000001,0.114,3,3,1.0000000000000009,0.5359031765217405,False,False,0,0,1,0,0,0,FD OQ
2,0.2,40,34,34,False,False,False,False,0.033,0.9670000000000001,0.0,1,3,0.2286405765334535,0.3854484980108726,True,True,0,1,1,0,0,0,RQ OQ
3,0.3,23,19,19,True,False,False,False,0.0,0.9520000000000001,0.048,1,1,0.19379097100893453,0.3192830947753991,True,False,0,0,0,0,0,0,OQ
4,0.4,53,32,30,True,False,False,False,0.034,0.8590000000000001,0.107,1,1,0.16993577819055644,0.2944780936814828,False,False,0,0,1,0,0,0,FD OQ
5,0.5,47,36,36,False,False,False,False,0.091,0.8809999999999999,0.027999999999999997,1,3,0.279657553147743,0.4459648938331926,False,True,0,0,0,0,0,0,NF
6,0.6,143,99,88,False,False,True,False,0.044000000000000004,0.8340000000000001,0.122,0,4,0.3351213752018207,0.4341248875283786,True,False,0,0,1,0,0,0,PA
7,0.7,22,19,19,False,False,False,False,0.247,0.65,0.102,1,3,0.15393824692193586,0.2867446020313803,False,False,0,0,0,0,0,1,FD
8,0.8,26,17,16,False,True,True,False,0.244,0.593,0.163,1,2,0.09513695746255273,0.2511402202783601,False,False,0,0,0,0,1,1,PF
9,0.9,12,11,11,False,False,False,False,0.155,0.845,0.0,1,1,0.07768426695394594,0.15785279416136005,False,False,0,0,1,0,0,0,FD PF
10,1.0,27,22,22,True,False,False,False,0.0,0.9329999999999999,0.067,1,1,0.29124673159549097,0.4147188856063024,False,False,0,0,0,0,0,0,PA PF
1,0.3333333333333333,58,43,42,True,False,False,False,0.031,0.937,0.033,2,0,0.9999999999999968,0.12568727010934125,True,False,0,1,1,1,0,0,OQ
2,0.6666666666666666,35,31,31,False,False,True,False,0.0,0.6970000000000001,0.303,3,2,0.11880078094720048,0.14177623125582842,False,False,0,0,0,0,0,0,PA
3,1.0,6,6,6,False,False,False,False,0.0,0.7070000000000001,0.293,1,0,0.030638697014683608,0.08155734728035485,False,False,0,0,0,0,0,0,PA
1,0.25,64,41,38,True,True,False,False,0.0,0.868,0.132,2,0,1.0,0.5839424615364639,True,False,0,0,0,0,0,1,OQ
2,0.5,16,12,12,False,False,False,False,0.0,1.0,0.0,0,0,0.07812439136235846,0.1026344529899781,False,False,0,0,0,0,0,0,PA
3,0.75,139,78,66,True,False,True,True,0.032,0.872,0.096,3,3,0.5901383225374727,0.608864634700879,False,False,1,1,1,0,0,1,CQ
4,1.0,11,9,9,False,True,False,False,0.0,0.494,0.506,1,0,0.134390844856929,0.2004031919036294,False,False,0,0,0,0,0,0,GG
1,0.2,35,28,27,True,True,False,False,0.0,0.9329999999999999,0.067,1,0,1.0,0.548116977953125,False,False,0,0,0,0,0,0,OQ
2,0.4,62,44,43,False,False,True,False,0.040999999999999995,0.7340000000000001,0.225,1,2,0.2868374159051288,0.5336560268298551,False,False,1,0,0,0,0,0,IR PA
3,0.6,28,23,21,True,True,False,False,0.11599999999999999,0.851,0.034,0,2,0.4738574200090776,0.5742070644111148,False,False,0,0,0,0,0,1,CQ FD
